Naive Bayes,Nearest Neighbors
0.5454545454545454,0.6363636363636364
0.7272727272727273,0.9090909090909091
0.8181818181818182,0.9090909090909091
0.6363636363636364,1.0
0.6363636363636364,0.6363636363636364
0.6363636363636364,0.9090909090909091
0.6363636363636364,0.9090909090909091
0.7272727272727273,0.9090909090909091
0.5454545454545454,1.0
0.5454545454545454,0.8181818181818182
0.6363636363636364,0.8181818181818182
0.8,0.7
0.8,0.8
0.8,1.0
0.7,0.7
0.4,0.9
0.8,1.0
0.4444444444444444,0.4444444444444444
1.0,0.4444444444444444
0.6666666666666666,0.6666666666666666
