Nearest Neighbors,RBF SVM,Decision Tree,Random Forest,Neural Net,Naive Bayes,Linear SVM
0.9353970390309556,0.9448183041722745,0.9448183041722745,0.9057873485868102,0.8896366083445492,0.17227456258411844,0.9434724091520862
0.9460188933873145,0.9568151147098516,0.9473684210526315,0.9190283400809717,0.8906882591093117,0.3508771929824561,0.9554655870445344
0.9475100942126514,0.9542395693135935,0.9434724091520862,0.9448183041722745,0.8896366083445492,0.1480484522207268,0.9528936742934051
0.9433198380566802,0.9500674763832658,0.9338731443994602,0.9325236167341431,0.8906882591093117,0.4291497975708502,0.9433198380566802
0.9313593539703903,0.9448183041722745,0.927321668909825,0.9219380888290714,0.8896366083445492,0.5518169582772544,0.9300134589502019
0.9406207827260459,0.9595141700404858,0.9460188933873145,0.8987854251012146,0.8906882591093117,0.1700404858299595,0.9608636977058029
0.9502018842530283,0.9542395693135935,0.9475100942126514,0.8896366083445492,0.8896366083445492,0.3310901749663526,0.9488559892328399
0.941970310391363,0.951417004048583,0.9406207827260459,0.9352226720647774,0.8906882591093117,0.16464237516869096,0.9460188933873145
0.9327052489905787,0.946164199192463,0.9407806191117093,0.8882907133243607,0.8896366083445492,0.17900403768506057,0.946164199192463
0.9487179487179487,0.9541160593792173,0.9554655870445344,0.8974358974358975,0.8906882591093117,0.3481781376518219,0.9608636977058029
