Decision Tree,Naive Bayes,Linear SVM,Neural Net,RBF SVM,Random Forest,Nearest Neighbors
0.9230769230769231,0.9230769230769231,1.0,0.7692307692307693,0.8461538461538461,0.8461538461538461,0.9230769230769231
0.8461538461538461,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.8461538461538461,1.0,0.9230769230769231
0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.8461538461538461
0.8461538461538461,0.7692307692307693,0.7692307692307693,0.8461538461538461,0.9230769230769231,0.8461538461538461,0.8461538461538461
0.9230769230769231,0.8461538461538461,1.0,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.8461538461538461
0.9230769230769231,0.9230769230769231,0.8461538461538461,0.9230769230769231,1.0,0.9230769230769231,0.8461538461538461
0.75,0.8333333333333334,0.6666666666666666,0.75,0.8333333333333334,0.8333333333333334,0.75
0.8333333333333334,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.75,0.8333333333333334,0.75
0.9166666666666666,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.9166666666666666
0.9166666666666666,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8333333333333334
0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666
0.9166666666666666,0.8333333333333334,1.0,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.9166666666666666
0.75,1.0,0.75,0.9166666666666666,0.75,0.9166666666666666,0.9166666666666666
0.8333333333333334,0.8333333333333334,0.8333333333333334,0.75,0.9166666666666666,0.9166666666666666,0.75
0.9166666666666666,0.9166666666666666,1.0,0.8333333333333334,0.9166666666666666,1.0,0.9166666666666666
0.8181818181818182,0.8181818181818182,0.8181818181818182,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8181818181818182
1.0,1.0,1.0,0.9090909090909091,1.0,1.0,1.0
0.7272727272727273,0.9090909090909091,0.8181818181818182,0.6363636363636364,0.8181818181818182,0.9090909090909091,0.6363636363636364
0.8181818181818182,0.8181818181818182,0.9090909090909091,0.8181818181818182,0.9090909090909091,0.9090909090909091,0.9090909090909091
0.8181818181818182,0.6363636363636364,0.7272727272727273,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.7272727272727273
0.7272727272727273,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091
0.8181818181818182,1.0,0.8181818181818182,0.8181818181818182,0.9090909090909091,0.9090909090909091,0.8181818181818182
1.0,1.0,0.7272727272727273,0.9090909090909091,1.0,1.0,0.9090909090909091
0.9090909090909091,0.8181818181818182,0.8181818181818182,0.9090909090909091,1.0,0.9090909090909091,0.7272727272727273
0.7272727272727273,0.8181818181818182,0.8181818181818182,0.8181818181818182,1.0,0.9090909090909091,0.7272727272727273
0.7272727272727273,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.6363636363636364
0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091
0.9090909090909091,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0,1.0
0.8181818181818182,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.9090909090909091
0.7272727272727273,0.8181818181818182,1.0,1.0,0.8181818181818182,1.0,0.9090909090909091
